datetime,open,high,low,close,volume
2022-02-01 12:30:00,173.78999,173.8,172.98,173.39,3357019
2022-02-01 12:00:00,174.205,174.2599,173.48,173.78,3666370
2022-02-01 11:30:00,173.97501,174.435,173.73,174.21001,4599257
2022-02-01 11:00:00,173.73,174.145,173.5,173.98,5592698
2022-02-01 10:30:00,172.91,173.75,172.53,173.74001,5771051
2022-02-01 10:00:00,173.28,173.39,172.35001,172.89999,6651167
2022-02-01 09:30:00,174.00999,174.59,172.4306,173.30881,16161681
2022-03-31 15:30:00,176.46001,176.48,174.39999,174.67999,20938019
2022-03-31 15:00:00,176.905,177.24001,176.35001,176.465,5152033
2022-03-31 14:30:00,176.425,176.92,176.315,176.905,3484874
2022-03-31 14:00:00,176.625,176.66,176.23,176.425,3805858
2022-03-31 13:30:00,176.60789,176.99001,176.34,176.629,2988994
2022-03-31 13:00:00,176.52161,176.74001,176.14,176.61,3170882
2022-03-31 12:30:00,176.74831,176.85001,176.45,176.53999,2567823
2022-03-31 12:00:00,177.095,177.25,176.5293,176.74001,3149215
2022-03-31 11:30:00,176.465,177.11,176.38,177.09,3299905
2022-03-31 11:00:00,176.95,176.98,176.3501,176.47,3884933
2022-03-31 10:30:00,176.22501,177.17,176.17999,176.94,5622564
2022-03-31 10:00:00,176.24001,176.53,175.52901,176.22591,6541570
2022-03-31 09:30:00,177.84,178.03,175.6194,176.24001,12695906
2022-03-30 15:30:00,177.19,177.78999,176.96001,177.78999,9446822
2022-03-30 15:00:00,177.66499,177.71001,176.7,177.1925,5649767
2022-03-30 14:30:00,178.0,178.32001,177.62,177.67,3247936
2022-03-30 14:00:00,178.14999,178.48,177.95,178.00999,3161465
2022-03-30 13:30:00,178.2,179.35001,178.06,178.14999,7118171
2022-03-30 13:00:00,178.39,178.46001,178.05,178.2,4300727
2022-03-30 12:30:00,177.77,178.47,177.66,178.395,3553625
2022-03-30 12:00:00,177.78999,178.06,177.5,177.7612,4049850
2022-03-30 11:30:00,177.64999,178.17999,177.56,177.8,4482778
2022-03-30 11:00:00,177.92,177.995,177.4686,177.64999,5826947
2022-03-30 10:30:00,178.9081,179.02499,177.84,177.9128,5570768
2022-03-30 10:00:00,178.75,179.5298,178.53,178.905,8781874
2022-03-30 09:30:00,178.55,179.58,178.2,178.74001,15782330
2022-03-29 15:30:00,178.785,179.00999,178.41,178.99001,10834947
2022-03-29 15:00:00,178.3401,178.96001,178.28,178.78,7357261
2022-03-29 14:30:00,177.84,178.39,177.75999,178.34,5022124
2022-03-29 14:00:00,178.08,178.08,177.48,177.85001,3879138
2022-03-29 13:30:00,177.10001,178.095,177.02,178.08501,4554983
2022-03-29 13:00:00,177.185,177.23,176.81,177.095,3184830
2022-03-29 12:30:00,177.17,177.39,176.74001,177.185,3086008
2022-03-29 12:00:00,177.5,177.5,177.11,177.17999,0
2022-03-29 11:30:00,177.8,177.89,177.41,177.47,0
2022-03-29 11:00:00,177.25999,177.84,177.0,177.84,0
2022-03-29 10:30:00,177.42,177.42999,176.37,177.21001,0
2022-03-29 10:00:00,177.61,177.94,176.64999,177.34,0
2022-03-29 09:30:00,176.82001,178.10001,176.36,177.56,0
2022-03-28 15:30:00,175.03,175.69,174.82001,175.60001,0
2022-03-28 15:00:00,175.06,175.10001,174.75,174.99001,0
2022-03-28 14:30:00,174.74001,175.03,174.53,175.03,0
2022-03-28 14:00:00,174.42,174.8,174.34,174.74001,176197
2022-03-28 13:30:00,174.46001,174.60001,174.17,174.49001,0
2022-03-28 13:00:00,174.06,174.58,173.92,174.44,0
2022-03-28 12:30:00,173.39999,174.07001,173.34,174.03,0
2022-03-28 12:00:00,173.13,173.63,173.10001,173.38,0
2022-03-28 11:30:00,174.35001,174.35001,173.10001,173.17999,0
2022-03-28 11:00:00,174.98,174.98,174.13,174.37,0
2022-03-28 10:30:00,174.34,175.0,173.83,174.97,0
2022-03-28 10:00:00,174.47,174.47,173.66,174.28,0
2022-03-28 09:30:00,172.14,174.99001,172.11,174.42,0
2022-03-25 15:30:00,173.42,174.8,173.33,174.73,8167912
2022-03-25 15:00:00,174.715,174.77,173.395,173.4269,4817334
2022-03-25 14:30:00,174.45,174.78,174.345,174.715,3368529
2022-03-25 14:00:00,174.28999,174.55499,174.17,174.45329,3393405
2022-03-25 13:30:00,173.64999,174.3299,173.58,174.28999,3141520
2022-03-25 13:00:00,173.27499,173.80499,172.91,173.645,3635467
2022-03-25 12:30:00,173.31,173.48,172.845,173.27,3429523
2022-03-25 12:00:00,173.0983,173.75,172.89999,173.3262,4034577
2022-03-25 11:30:00,173.22,173.60001,172.75,173.08,4960606
2022-03-25 11:00:00,174.57001,174.65849,172.7997,173.2047,7526455
2022-03-25 10:30:00,174.42,175.28,174.24159,174.56,7650248
2022-03-25 10:00:00,173.78101,174.73,173.55,174.41499,7339120
2022-03-25 09:30:00,173.88,174.64,173.03999,173.8,12378383
2022-03-24 15:30:00,173.24001,174.14,172.875,174.10001,12412753
2022-03-24 15:00:00,172.565,173.42,172.39,173.2395,7065115
2022-03-24 14:30:00,172.1855,172.64,172.03,172.57001,4314725
2022-03-24 14:00:00,172.16,172.52,171.8,172.189,4062317
2022-03-24 13:30:00,171.925,172.28,171.8,172.1557,3430514
2022-03-24 13:00:00,171.345,172.73,171.31,171.925,8969174
2022-03-24 12:30:00,171.14999,171.47501,171.02,171.35001,2612038
2022-03-24 12:00:00,171.88,171.89999,171.045,171.17,3279954
2022-03-24 11:30:00,172.015,172.27,171.77,171.8811,4320808
2022-03-24 11:00:00,170.75,172.03,170.5999,172.0199,5619524
2022-03-24 10:30:00,170.44,171.53999,170.21001,170.75999,4550314
2022-03-24 10:00:00,170.89011,171.61,170.33,170.47,6764730
2022-03-24 09:30:00,171.06,172.33,170.72,170.89999,12793100
2022-03-23 15:30:00,171.24001,171.47,170.10001,170.22,9374401
2022-03-23 15:00:00,171.73,171.97,170.95,171.25,5139371
2022-03-23 14:30:00,171.94501,172.19,171.41389,171.72501,4579527
2022-03-23 14:00:00,172.33,172.4325,171.53,171.96001,5212209
2022-03-23 13:30:00,171.78999,172.44,171.71001,172.325,4700669
2022-03-23 13:00:00,171.71159,172.64,171.69,171.78999,7834684
2022-03-23 12:30:00,171.86,171.88499,171.31,171.72,4451026
2022-03-23 12:00:00,171.78,172.22,171.17,171.86,6380822
2022-03-23 11:30:00,171.25,171.86501,171.13,171.77499,4978116
2022-03-23 11:00:00,170.41,171.61,170.35001,171.2561,7002208
2022-03-23 10:30:00,170.25,170.49001,169.75999,170.40199,5373601
2022-03-23 10:00:00,169.519,170.75999,169.2,170.25999,10007679
2022-03-23 09:30:00,167.99001,169.77,167.64999,169.55,13332243
2022-03-22 15:30:00,168.85001,169.25,168.49001,168.83,9098898
2022-03-22 15:00:00,168.60001,169.09,168.57001,168.855,4367877
2022-03-22 14:30:00,168.625,168.8699,168.45,168.6062,3081021
2022-03-22 14:00:00,169.31,169.37,168.32001,168.6221,3885425
2022-03-22 13:30:00,168.75999,169.42,168.74001,169.30499,3519834
2022-03-22 13:00:00,168.85001,169.0591,168.49001,168.75,3041931
2022-03-22 12:30:00,168.34,168.94,168.17999,168.85001,3501223
2022-03-22 12:00:00,168.62,168.95351,168.19,168.34,3625335
2022-03-22 11:30:00,168.8,168.91,168.34,168.6163,3964497
2022-03-22 11:00:00,168.39999,169.12,168.27,168.81,5691078
2022-03-22 10:30:00,168.0257,168.78999,167.92999,168.39999,6950834
2022-03-22 10:00:00,166.16,168.05,166.155,168.02499,9306162
2022-03-22 09:30:00,165.50999,166.67999,164.91,166.14,10662177
2022-03-21 15:30:00,164.7,165.39999,164.10001,165.38,7885821
2022-03-21 15:00:00,164.07001,164.75999,163.91,164.69,3286665
2022-03-21 14:30:00,164.668,164.87,163.98,164.08,3640983
2022-03-21 14:00:00,163.89,164.78999,163.61,164.67999,4673795
2022-03-21 13:30:00,163.69,164.03,163.42,163.89,3827485
2022-03-21 13:00:00,163.94,164.10001,163.16,163.6855,4260514
2022-03-21 12:30:00,165.62,165.645,163.82001,163.935,5895667
2022-03-21 12:00:00,166.25,166.31,165.37,165.61501,3951418
2022-03-21 11:30:00,166.035,166.35001,165.66,166.25,6017466
2022-03-21 11:00:00,164.87,166.16,164.53999,166.0399,6753688
2022-03-21 10:30:00,163.22,165.0,163.22,164.86501,8399260
2022-03-21 10:00:00,164.08,164.162,163.015,163.22501,5836076
2022-03-21 09:30:00,163.50999,165.58,163.5,164.03239,12459621
2022-03-18 15:30:00,164.13,164.48,163.45,164.03999,13655342
2022-03-18 15:00:00,163.42999,164.35001,163.32001,164.125,6651004
2022-03-18 14:30:00,162.96001,163.55811,162.83,163.43201,4936342
2022-03-18 14:00:00,162.46001,163.05499,162.45,162.96001,4449122
2022-03-18 13:30:00,162.62,162.73,162.245,162.45,3409756
2022-03-18 13:00:00,162.595,162.72,162.36,162.63,4031858
2022-03-18 12:30:00,162.58501,162.89999,162.42,162.60001,5389706
2022-03-18 12:00:00,162.34,162.61,162.09,162.58,3748225
2022-03-18 11:30:00,161.78,162.50999,161.78,162.34,5254799
2022-03-18 11:00:00,161.235,162.19,161.16,161.78999,5394807
2022-03-18 10:30:00,161.39,161.64999,160.82001,161.23421,5099437
2022-03-18 10:00:00,160.99001,161.92,160.88,161.395,6925914
2022-03-18 09:30:00,160.50999,161.02,159.77,160.98,24509716
2022-03-17 15:30:00,159.75999,161.0,159.7,160.92,9512220
2022-03-17 15:00:00,159.91499,160.065,159.3257,159.77499,3940014
2022-03-17 14:30:00,159.34,159.99001,159.34,159.901,3259715
2022-03-17 14:00:00,160.00999,160.13,159.265,159.3399,3627539
2022-03-17 13:30:00,159.92,160.25,159.67,160.0,4074436
2022-03-17 13:00:00,159.03,159.91499,158.52,159.91,4036539
2022-03-17 12:30:00,159.13,159.25999,158.88,159.03999,3242441
2022-03-17 12:00:00,158.60001,159.3,158.33,159.13789,3586329
2022-03-17 11:30:00,158.49001,158.84,157.92999,158.58,3872224
2022-03-17 11:00:00,158.02,158.77,157.7,158.5,3753997
2022-03-17 10:30:00,158.71001,158.85001,157.73,158.03,4987672
2022-03-17 10:00:00,159.49001,159.92,158.6501,158.7101,5971039
2022-03-17 09:30:00,158.61,159.53999,157.75,159.49989,10056198
2022-03-16 15:30:00,158.33,160.0,157.78,159.655,11049692
2022-03-16 15:00:00,157.12,158.52,156.75,158.326,6915857
2022-03-16 14:30:00,155.21001,157.56,154.46001,157.11,10043098
2022-03-16 14:00:00,157.3504,157.41,155.1329,155.22,8483315
2022-03-16 13:30:00,156.7816,157.48,156.78,157.37,3296574
2022-03-16 13:00:00,157.30499,157.39,156.53,156.78999,3643423
2022-03-16 12:30:00,158.0546,158.13,157.21001,157.30499,3866190
2022-03-16 12:00:00,158.09,158.3,157.7,158.03999,3714009
2022-03-16 11:30:00,157.98,158.17999,157.63499,158.0869,3262223
2022-03-16 11:00:00,158.42,158.48,157.7,157.9791,4664227
2022-03-16 10:30:00,157.83,158.64,157.71001,158.42,6783460
2022-03-16 10:00:00,157.37,158.02,156.55,157.81,7558177
2022-03-16 09:30:00,157.05,157.49651,155.53,157.36501,14565703
2022-03-15 15:30:00,154.91,155.57001,154.81,155.16,10323481
2022-03-15 15:00:00,154.39,155.19,154.28999,154.909,6093708
2022-03-15 14:30:00,153.21001,154.44991,153.015,154.39999,4124228
2022-03-15 14:00:00,153.69,153.75,152.83,153.22501,4624678
2022-03-15 13:30:00,153.2599,153.8,153.13,153.6982,3255848
2022-03-15 13:00:00,154.13,154.17999,153.25,153.25,3172140
2022-03-15 12:30:00,154.53999,154.659,153.67999,154.11501,3779052
2022-03-15 12:00:00,153.33,154.67,153.03,154.53,5189903
2022-03-15 11:30:00,153.38,154.22,153.0724,153.3383,6027047
2022-03-15 11:00:00,152.515,153.41,152.42999,153.39,5282872
2022-03-15 10:30:00,152.02499,152.77499,151.92,152.5,5985459
2022-03-15 10:00:00,151.56,152.05,150.67999,152.0201,6889259
2022-03-15 09:30:00,150.89999,152.168,150.405,151.5607,13934939
2022-03-14 15:30:00,151.2,151.28,150.10001,150.64,11515178
2022-03-14 15:00:00,151.14,151.73,150.92,151.21001,5902514
2022-03-14 14:30:00,150.675,151.35001,150.58,151.14011,5421462
2022-03-14 14:00:00,150.99001,151.3,150.39999,150.6783,5968404
2022-03-14 13:30:00,150.8,151.44,150.44,151.00211,5669707
2022-03-14 13:00:00,150.9841,151.05,150.5,150.80029,6054878
2022-03-14 12:30:00,151.95,152.03,150.96001,150.98,6363599
2022-03-14 12:00:00,152.47501,152.48,151.5,151.96001,5908575
2022-03-14 11:30:00,153.10001,153.19,152.13,152.485,4549830
2022-03-14 11:00:00,153.99001,154.12,152.89,153.08,4788236
2022-03-14 10:30:00,153.315,154.0,152.63,153.99001,6569818
2022-03-14 10:00:00,152.46001,153.74001,152.13,153.32001,7561197
2022-03-14 09:30:00,151.45,153.319,151.3,152.47,19103814
2022-03-11 15:30:00,155.08,155.36,154.5,154.73,12072056
2022-03-11 15:00:00,155.91,156.02,155.00999,155.08501,4385143
2022-03-11 14:30:00,156.535,156.53999,155.62,155.89999,3975193
2022-03-11 14:00:00,156.09,156.61,155.88,156.5399,4137950
2022-03-11 13:30:00,156.50011,156.795,156.05,156.09,4687076
2022-03-11 13:00:00,155.39,156.59,155.28,156.5,4826583
2022-03-11 12:30:00,154.92999,155.57001,154.74001,155.3833,5056478
2022-03-11 12:00:00,155.5,155.605,154.89999,154.9276,5978537
2022-03-11 11:30:00,155.88499,155.92,154.78,155.5,9536191
2022-03-11 11:00:00,157.86099,157.89,155.87,155.89,6308831
2022-03-11 10:30:00,157.655,158.125,157.32001,157.86501,4977527
2022-03-11 10:00:00,157.66,157.95,157.0,157.66,6324122
2022-03-11 09:30:00,158.92999,159.28,156.98,157.64999,14154780
2022-03-10 15:30:00,158.02,158.6899,157.41,158.52,9625150
2022-03-10 15:00:00,159.02,159.08,157.74001,158.00999,5593237
2022-03-10 14:30:00,158.23,159.19,158.12,159.015,5252708
2022-03-10 14:00:00,157.55,158.53999,157.4903,158.23,5497783
2022-03-10 13:30:00,156.82001,157.73801,156.57001,157.55,4494120
2022-03-10 13:00:00,156.06,157.075,155.98,156.83,5085824
2022-03-10 12:30:00,157.21001,157.21001,156.0,156.07001,5093698
2022-03-10 12:00:00,157.36,157.5,156.91,157.21001,4468311
2022-03-10 11:30:00,156.67999,157.45,156.39999,157.36011,6168521
2022-03-10 11:00:00,157.77,157.77,156.48,156.67909,6700835
2022-03-10 10:30:00,158.13499,158.37,157.60001,157.78,5622871
2022-03-10 10:00:00,158.92999,158.95,157.89999,158.12,7836014
2022-03-10 09:30:00,160.2,160.39,158.16,158.92101,17079246
2022-03-09 15:30:00,163.19501,163.41,162.28,162.98,10636360
2022-03-09 15:00:00,162.58,163.28999,162.53999,163.19501,5287483
2022-03-09 14:30:00,162.34441,163.0,162.315,162.56,6466430
2022-03-09 14:00:00,161.981,162.41499,161.78999,162.34,3680761
2022-03-09 13:30:00,162.28439,162.3,161.56,161.98,3292297
2022-03-09 13:00:00,162.67,162.6801,161.88,162.27991,3728552
2022-03-09 12:30:00,162.015,162.69,162.00999,162.655,3687908
2022-03-09 12:00:00,162.00999,162.23,161.57001,162.00999,3855540
2022-03-09 11:30:00,161.12,162.0499,161.08,162.005,4031206
2022-03-09 11:00:00,162.0499,162.16,161.0238,161.11,5735862
2022-03-09 10:30:00,161.34,162.25999,161.03,162.05991,6006474
2022-03-09 10:00:00,160.41,161.61,160.22,161.33,7963418
2022-03-09 09:30:00,161.47501,161.64,159.4216,160.4073,14840376
2022-03-08 15:30:00,158.46001,158.50999,157.1066,157.28,11730774
2022-03-08 15:00:00,159.44,160.5,158.36,158.45,6252815
2022-03-08 14:30:00,159.13,160.0,158.55,159.44,6167184
2022-03-08 14:00:00,158.61501,159.28999,157.83,159.1515,6921141
2022-03-08 13:30:00,160.99001,160.995,158.60001,158.61,7228077
2022-03-08 13:00:00,161.75999,162.88,160.83,160.99001,9004940
2022-03-08 12:30:00,160.86501,162.16,160.131,161.75,8765957
2022-03-08 12:00:00,156.905,160.91,156.845,160.88,10489766
2022-03-08 11:30:00,156.53999,157.245,155.8,156.91,7268353
2022-03-08 11:00:00,157.99001,158.375,156.49001,156.55,6822360
2022-03-08 10:30:00,156.73,158.2,156.0504,157.98,9593901
2022-03-08 10:00:00,159.24001,159.24001,156.73,156.735,10546052
2022-03-08 09:30:00,158.83,160.32001,158.41,159.2514,16984664
2022-03-07 15:30:00,160.34,160.38,159.03999,159.31,11806695
2022-03-07 15:00:00,160.41,160.55,159.75,160.36,6723825
2022-03-07 14:30:00,161.07001,161.17,160.19,160.39999,4445274
2022-03-07 14:00:00,161.155,161.67999,160.8,161.05009,4068792
2022-03-07 13:30:00,161.03999,161.89,161.035,161.14999,3834886
2022-03-07 13:00:00,161.56,162.19,160.89999,161.05991,4819736
2022-03-07 12:30:00,161.67,162.23,161.3157,161.57001,4490612
2022-03-07 12:00:00,163.06,163.08,161.41,161.67999,5298208
2022-03-07 11:30:00,163.17999,164.0,162.91,163.0675,5365135
2022-03-07 11:00:00,162.37,163.5,162.27,163.17999,5297576
2022-03-07 10:30:00,161.53999,162.5,161.38,162.37,5844088
2022-03-07 10:00:00,162.64999,162.94,161.5,161.53,7106033
2022-03-07 09:30:00,163.36,165.02,162.58,162.64999,13036507
2022-03-04 15:30:00,162.69,163.53,162.13,163.22,8867510
2022-03-04 15:00:00,162.61099,163.3,162.39,162.7,5668449
2022-03-04 14:30:00,163.32001,163.66,162.52,162.62,3530139
2022-03-04 14:00:00,163.12,163.73,162.78999,163.33,4263224
2022-03-04 13:30:00,163.455,164.351,163.03999,163.12,3338349
2022-03-04 13:00:00,163.7,164.465,163.46001,163.47501,4377946
2022-03-04 12:30:00,163.7099,163.95,163.1225,163.69479,4281019
2022-03-04 12:00:00,162.75,163.81,162.49001,163.7,5847733
2022-03-04 11:30:00,162.53999,163.16,162.25999,162.7516,4522470
2022-03-04 11:00:00,162.60001,162.78999,162.11,162.54449,5263548
2022-03-04 10:30:00,163.32001,163.52499,162.22,162.58,6248903
2022-03-04 10:00:00,165.03999,165.3101,162.95,163.3,7976362
2022-03-04 09:30:00,164.60001,165.55,164.08,165.0399,10981456
2022-03-03 15:30:00,166.67,166.74001,165.55,166.28819,7898529
2022-03-03 15:00:00,166.67999,166.7213,165.92,166.6881,4646395
2022-03-03 14:30:00,167.75999,167.75999,166.59,166.685,3371193
2022-03-03 14:00:00,167.36,167.91,167.14999,167.77,3340650
2022-03-03 13:30:00,167.69,167.7,166.88,167.36,3092394
2022-03-03 13:00:00,167.10001,167.8,166.92999,167.69099,3283862
2022-03-03 12:30:00,166.25,167.89999,166.10001,167.11,5519059
2022-03-03 12:00:00,166.82001,167.24001,166.17999,166.24001,3499360
2022-03-03 11:30:00,166.64999,167.02,166.3,166.83,4402681
2022-03-03 11:00:00,166.02,166.8593,165.83,166.655,4873672
2022-03-03 10:30:00,166.82001,167.05991,166.0101,166.03,4943227
2022-03-03 10:00:00,168.08,168.39999,166.53999,166.8105,6320944
2022-03-03 09:30:00,168.41,168.91,167.5199,168.06,12641844
2022-03-02 15:30:00,167.21001,167.36,166.39999,166.53999,8928079
2022-03-02 15:00:00,166.75,167.3,166.71001,167.21001,3680987
2022-03-02 14:30:00,166.88,167.25,166.63,166.755,3440909
2022-03-02 14:00:00,166.72,167.14999,166.60001,166.87,3221194
2022-03-02 13:30:00,166.7,167.0,166.41,166.7029,3028523
2022-03-02 13:00:00,166.2,166.89,166.2,166.6861,3158543
2022-03-02 12:30:00,166.3,166.72501,166.03999,166.1972,3416483
2022-03-02 12:00:00,165.88,166.64999,165.71001,166.28999,4997870
2022-03-02 11:30:00,165.75999,166.47,165.57001,165.89,5783611
2022-03-02 11:00:00,164.61,166.2,164.17,165.7393,7331487
2022-03-02 10:30:00,164.49001,165.17999,164.16,164.595,6822286
2022-03-02 10:00:00,164.05,164.72,162.95,164.50999,6606155
2022-03-02 09:30:00,164.39,164.69,163.08,164.0432,9232540
2022-03-01 15:30:00,162.85001,163.63,161.98,163.17,10116544
2022-03-01 15:00:00,162.72501,163.89,162.63,162.87,4910359
2022-03-01 14:30:00,163.2,163.50121,162.5715,162.72,3884969
2022-03-01 14:00:00,162.99809,163.3399,162.59,163.17999,3723006
2022-03-01 13:30:00,162.53,163.235,162.50999,162.99249,3800385
2022-03-01 13:00:00,164.10001,164.28,162.52,162.55,4017344
2022-03-01 12:30:00,163.91,164.39999,163.60001,164.1209,3391194
2022-03-01 12:00:00,163.58501,164.05,163.0213,163.92999,4404802
2022-03-01 11:30:00,164.85001,164.875,163.32001,163.58,5584042
2022-03-01 11:00:00,165.17,165.74921,164.67,164.8409,4836994
2022-03-01 10:30:00,166.1577,166.425,164.97,165.17,6015451
2022-03-01 10:00:00,165.75,166.59,164.94501,166.1497,7758758
2022-03-01 09:30:00,164.73,166.50999,164.56,165.73,12728646
2022-04-29 15:30:00,158.74001,159.22501,157.25,157.73,17184930
2022-04-29 15:00:00,159.78,159.78,158.71001,158.75,7761032
2022-04-29 14:30:00,159.96001,160.16499,159.285,159.785,5218653
2022-04-29 14:00:00,160.0,160.39,159.60001,159.97,4740811
2022-04-29 13:30:00,160.105,160.7299,159.67999,160.00999,3877704
2022-04-29 13:00:00,160.06,160.72,159.59,160.10001,5085317
2022-04-29 12:30:00,160.39,160.53011,159.8,160.07001,4839811
2022-04-29 12:00:00,161.5309,161.64,160.31329,160.39079,5322716
2022-04-29 11:30:00,162.0015,162.5708,161.48,161.53999,5102875
2022-04-29 11:00:00,162.34,162.35001,161.14999,162.00999,6069478
2022-04-29 10:30:00,163.13,163.39,161.72,162.3542,8174431
2022-04-29 10:00:00,165.985,166.2,162.83,163.12,12006748
2022-04-29 09:30:00,161.84,165.99001,160.78999,165.9899,25275634
2022-04-28 15:30:00,163.92999,164.12,162.55,164.05499,13223813
2022-04-28 15:00:00,163.35001,164.515,163.13,163.92,7481222
2022-04-28 14:30:00,163.10001,163.89999,162.88,163.355,4907953
2022-04-28 14:00:00,163.64999,163.81,162.94,163.09309,5339719
2022-04-28 13:30:00,163.47501,163.99001,163.215,163.64999,5284439
2022-04-28 13:00:00,162.77,163.69,162.49001,163.46001,5800666
2022-04-28 12:30:00,162.28999,163.27,162.13,162.7692,5695860
2022-04-28 12:00:00,160.5,162.34,160.47,162.28011,5613693
2022-04-28 11:30:00,161.41991,161.72,160.07001,160.50999,6264567
2022-04-28 11:00:00,160.73,162.50999,160.57001,161.41499,8629244
2022-04-28 10:30:00,159.52,160.82001,159.13,160.72,6744289
2022-04-28 10:00:00,159.715,161.32381,158.92999,159.52499,9994682
2022-04-28 09:30:00,159.25,161.11,159.14999,159.71001,19718184
2022-04-27 15:30:00,156.73,157.39,156.17,156.60001,8336214
2022-04-27 15:00:00,156.75639,156.98,156.27,156.74001,5144825
2022-04-27 14:30:00,157.58,158.21001,156.5,156.75,4001568
2022-04-27 14:00:00,158.94501,159.0,157.57001,157.59,3573322
2022-04-27 13:30:00,158.89,159.03,158.28,158.95,3273647
2022-04-27 13:00:00,159.04469,159.10809,157.981,158.89,4392238
2022-04-27 12:30:00,159.50999,159.78999,158.8,159.05,3785946
2022-04-27 12:00:00,157.62,159.72,157.0,159.50999,4853185
2022-04-27 11:30:00,157.87,158.66991,157.42,157.63,5209525
2022-04-27 11:00:00,157.37,158.41,157.33749,157.85001,6360798
2022-04-27 10:30:00,155.71001,157.645,155.38,157.3506,6949075
2022-04-27 10:00:00,158.1022,158.36,155.67,155.72,7026913
2022-04-27 09:30:00,155.91,158.91,155.46001,158.091,12446571
2022-04-26 15:30:00,157.345,157.89999,156.72,156.72,13557634
2022-04-26 15:00:00,158.91,159.14,157.02499,157.35001,7916158
2022-04-26 14:30:00,158.73,159.03,158.13,158.89999,4322080
2022-04-26 14:00:00,158.41,158.92,158.17,158.74001,4088431
2022-04-26 13:30:00,158.46001,159.14,158.34,158.4185,3738820
2022-04-26 13:00:00,159.63,159.64999,158.33,158.465,3543549
2022-04-26 12:30:00,159.42999,159.92,158.94,159.63,3971648
2022-04-26 12:00:00,158.2,159.64999,158.17,159.45,4389902
2022-04-26 11:30:00,159.03,159.36,158.07001,158.19,5296233
2022-04-26 11:00:00,158.7,159.3999,158.28,159.03,5716145
2022-04-26 10:30:00,159.58,159.73,158.71001,158.71001,6428919
2022-04-26 10:00:00,160.64999,160.82001,159.28,159.58,7919797
2022-04-26 09:30:00,162.25,162.34,160.14999,160.6579,11757998
2022-04-25 15:30:00,162.19,163.17,162.03999,162.85001,10166835
2022-04-25 15:00:00,161.42,162.31,160.4539,162.21001,5982061
2022-04-25 14:30:00,161.02,161.94701,160.7012,161.42999,5409676
2022-04-25 14:00:00,159.86,161.12,159.41,161.01089,4753809
2022-04-25 13:30:00,160.13,160.64,159.66,159.875,3774371
2022-04-25 13:00:00,159.67999,160.45,159.27,160.12,3805131
2022-04-25 12:30:00,159.715,160.56,159.53999,159.69,4440500
2022-04-25 12:00:00,158.87,160.32001,158.6422,159.7081,5138814
2022-04-25 11:30:00,159.63,160.12,158.46001,158.88,6079089
2022-04-25 11:00:00,159.75999,160.63,158.5,159.62,4680157
2022-04-25 10:30:00,160.91,161.78,159.71001,159.759,6418621
2022-04-25 10:00:00,159.37,161.07001,159.0,160.89999,8229481
2022-04-25 09:30:00,161.12,161.25999,159.1118,159.36,17965994
2022-04-22 15:30:00,163.13,164.16,161.5,161.83,12876403
2022-04-22 15:00:00,162.9641,163.685,162.55,163.14999,5717587
2022-04-22 14:30:00,163.46001,163.6306,162.56,162.96989,4599001
2022-04-22 14:00:00,163.72,164.27,163.31,163.4756,4139529
2022-04-22 13:30:00,164.07001,164.2,163.72,163.7216,3056047
2022-04-22 13:00:00,164.71001,164.75999,164.0,164.07001,3385111
2022-04-22 12:30:00,164.63,165.33501,164.57001,164.7132,3598511
2022-04-22 12:00:00,164.52,164.81,164.14,164.6313,3988406
2022-04-22 11:30:00,165.9288,166.05,164.50999,164.53,4070322
2022-04-22 11:00:00,165.925,166.56,165.57001,165.92999,3972914
2022-04-22 10:30:00,165.48,166.55,165.39999,165.9258,5122340
2022-04-22 10:00:00,166.245,167.05,165.24001,165.48,5836177
2022-04-22 09:30:00,166.5,167.8398,165.92,166.33,12769203
2022-04-21 15:30:00,166.7,167.13499,166.0,166.435,8062889
2022-04-21 15:00:00,166.325,166.84,165.91,166.72,4998846
2022-04-21 14:30:00,167.39,168.0361,166.0544,166.32719,5454975
2022-04-21 14:00:00,167.9771,167.9771,167.12,167.405,4055776
2022-04-21 13:30:00,168.97,169.17999,167.87,168.005,3718652
2022-04-21 13:00:00,169.33,169.44,168.05,168.97,4958194
2022-04-21 12:30:00,169.72,170.10001,169.25,169.33,3556692
2022-04-21 12:00:00,170.05,170.44,169.71001,169.735,4577762
2022-04-21 11:30:00,171.185,171.235,169.92999,169.92999,6489497
2022-04-21 11:00:00,170.53,171.53,170.39,171.19,6115816
2022-04-21 10:30:00,170.7,171.0,170.14,170.5425,5971725
2022-04-21 10:00:00,170.05,170.78,169.8,170.69501,6659865
2022-04-21 09:30:00,168.91,170.87,168.44501,170.03999,14092121
2022-04-20 15:30:00,167.435,167.94,167.00999,167.23,9518762
2022-04-20 15:00:00,166.88,167.60001,166.82671,167.345,4291321
2022-04-20 14:30:00,167.14,167.28,166.45,166.88,3015739
2022-04-20 14:00:00,167.75999,167.82001,167.08,167.13,2851630
2022-04-20 13:30:00,167.41,168.08,167.36,167.765,3144366
2022-04-20 13:00:00,167.08,167.59,167.07001,167.435,3266817
2022-04-20 12:30:00,166.4807,167.285,166.41,167.08141,2850593
2022-04-20 12:00:00,166.77609,166.95621,166.10001,166.48421,3267969
